user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Zander Doyle 🇨🇦🇺🇦🏳️‍🌈,"Ottawa, Ontario",Canadian Irish gay boy. be kind. he/they 🧚 love is love ❤️ #StandUpForUkraine #NextLevel #BlueJays 45-41,2009-05-25 03:06:59,4670.0,1642,122974,False,2022-07-04 15:21:58,@nilikm @fordnation @SylviaJonesMPP @CP24 @ctvottawa i’m begging for my second booster shot of the vaccine especially with the COVID numbers rising in the UK and now Canada #CovidVaccine,['CovidVaccine'],Twitter for iPhone,False,2022-04-07 15:21:58,2022-04-07,15:21:58,2022-04-07 15:21:58
Summermama,Canada,Creative engineer Humanity/integrity/ family❤️No wokeness! Patriarchal actions of Feds continue grrr!🇨🇦CPC!Judgement based on skin or culture not needed!,2022-01-06 02:58:39,530.0,1641,7514,False,2022-07-04 15:26:19,@TrueNorthCentre Not a chance in hell I’m getting 3rd clot shot!Too many adverse reactions for family members&amp;for me.I cannot believe MSM ISNT REPORTING on these issues. #TrudeauMustGo #vaxinjured #VaccineDeaths #vaccines #CovidVaccine,"['TrudeauMustGo', 'vaxinjured', 'VaccineDeaths', 'vaccines', 'CovidVaccine']",Twitter for iPhone,False,2022-04-07 15:26:19,2022-04-07,15:26:19,2022-04-07 15:26:19
ultrastandforfacts,,"born again believer in Jesus Christ, pure blood , single hetro, conservative Republican, 2A, MAGA",2018-09-08 19:09:28,272.0,151,11615,False,2022-07-04 15:29:32,I just a #TwitterPost of #CovidVaccine #DeadBodies in #BodyBags disappear. #Twittercensorship at work,"['TwitterPost', 'CovidVaccine', 'DeadBodies', 'BodyBags', 'Twittercensorship']",Twitter for iPhone,False,2022-04-07 15:29:32,2022-04-07,15:29:32,2022-04-07 15:29:32
Wolves Council,"Wolverhampton, England",City of Wolverhampton - the City in the Black Country. To report an issue please visit: https://t.co/jwp6FdvxTE 👍,2010-08-10 15:03:58,22288.0,1204,5493,True,2022-07-04 15:32:08,"With #Covid-19 infection rates rising rapidly, residents are being urged to remain vigilant to the virus and reminded that first, second and booster vaccinations are still widely available in Wolverhampton. Full story: https://t.co/vEyp4X0PmC #CovidVaccine https://t.co/Xa0W5zNGhl","['Covid', 'CovidVaccine']",Orlo,False,2022-04-07 15:32:08,2022-04-07,15:32:08,2022-04-07 15:32:08
Swati Gaur MD MBA,"Georgia, USA","PastChair, Infection Advisory Committee, Society of Post-Acute Long Term Care Geriatrics My opinions are my own. #BOOSTERS Raising feminist men.",2013-11-27 03:34:09,760.0,782,5463,False,2022-07-04 15:43:21,A window of opportunity to get every one upto date vaccinated.  #boosterssavelives #covidvaccine #ba5 #uptodatevaccinate #paltc https://t.co/5NrWJY52Y8,"['boosterssavelives', 'covidvaccine', 'ba5', 'uptodatevaccinate', 'paltc']",Twitter for iPhone,False,2022-04-07 15:43:21,2022-04-07,15:43:21,2022-04-07 15:43:21
Aynampudi Subbarao,"Hyderabad,India","Author - Patent IPR Licensing, Technology Commercialisation, Innovation Marketing.",2009-05-06 05:07:09,726.0,1063,1020,False,2022-07-04 15:46:14,Should India opt out as was done by China? #tripswaiver #covidvaccine https://t.co/HsSdhWDafq,"['tripswaiver', 'covidvaccine']",LinkedIn,False,2022-04-07 15:46:14,2022-04-07,15:46:14,2022-04-07 15:46:14
Dr. SaVonni Yestanti 🕊️,Savvy's Place | With ThePeople,"SavvYest™ 💎 | ShayaButHer | Wisdom | Mom | Ind. supporting PRESIDENT Joe Biden, VICE PRESIDENT Kamala Harris, SPEAKER Nancy Pelosi+. TweetsMine, Rts=ThePeople.",2009-08-18 17:23:25,40603.0,17864,112072,False,2022-07-04 15:58:09,Updated #Covid Shots Are Coming. Will They Be Too Late? https://t.co/dlJy2N4znW ~ #COVID19 #CovidVaccine #CoronavirusPandemic,"['Covid', 'COVID19', 'CovidVaccine', 'CoronavirusPandemic']",Twitter for Android,False,2022-04-07 15:58:09,2022-04-07,15:58:09,2022-04-07 15:58:09
Marc Perreault 🇨🇦,Lacombe,"Husband, dad, follower of Jesus, friend and hockey fan.",2009-04-08 14:13:14,423.0,611,25447,False,2022-07-04 16:01:32,"What am I reading here?  
#COVID19 #CovidVaccine #cdnpoli 
https://t.co/W2Y9OZ2HpX","['COVID19', 'CovidVaccine', 'cdnpoli']",Twitter Web App,False,2022-04-07 16:01:32,2022-04-07,16:01:32,2022-04-07 16:01:32
Timestrip HQ,"UK, US","Smart & Irreversible #TimeTemperatureIndicators for industries such as: #LifeSciences #Pharma #Seafood & Food.
Ideal for #ColdChain & #FoodSafety #Regulations",2011-06-14 15:10:25,2272.0,1616,795,False,2022-07-04 16:05:06,"When a vaccine has been removed from the fridge into room temperature ready to be administered, a VOR12 indicator can be deployed to alert logistics and healthcare professionals that an 8°C threshold has been breached. 
#CovidVaccine #CDC #WHO #ECDC #NHRA #NHS #EMA #FDA #Pfizer https://t.co/yyyZSZ5leu","['CovidVaccine', 'CDC', 'WHO', 'ECDC', 'NHRA', 'NHS', 'EMA', 'FDA', 'Pfizer']",Buffer,False,2022-04-07 16:05:06,2022-04-07,16:05:06,2022-04-07 16:05:06
Cheese!,Mah Hoose,"Mind when twitter used to be gid.
Montrose loon exiled in Brechin. 

(Hoy/Min)",2018-10-08 20:32:53,353.0,931,3852,False,2022-07-04 16:29:17,"Three covid vaccinations and not onece did I get a certificate, the bairn on the other hand got a cert, a pamphlet to colour and a sticker!
It's no fair I tels ya. #covid19 #CovidVaccine https://t.co/15NFpPx9nl","['covid19', 'CovidVaccine']",Twitter for Android,False,2022-04-07 16:29:17,2022-04-07,16:29:17,2022-04-07 16:29:17
