user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Risky Bobby,Talladega,Just a man trying to give another man a high five.,2013-02-01 19:13:58,46.0,327.0,155.0,False,2020-12-30 20:39:11,$BLNK powering into close. Big day tomorrow incoming? #stocks #StocksToWatch #StockMarket #StocksToBuy #money… https://t.co/pl4cqFfVuW,"['stocks', 'StocksToWatch', 'StockMarket', 'StocksToBuy', 'money']",Twitter for iPhone,False,2020-12-30 20:39:11,2020-12-30,20:39:11,2020-12-30 20:39:11
mj meenen,"Pennsylvania, USA",looking for truth beauty and compassion in this world,2009-06-20 19:00:02,402.0,2897.0,29482.0,False,2020-12-30 20:39:17,CVS is not a distribution plan! C’mon people #CovidVaccine,['CovidVaccine'],Twitter for iPhone,False,2020-12-30 20:39:17,2020-12-30,20:39:17,2020-12-30 20:39:17
"Scott Krugman, MD","Baltimore, Maryland","Pediatrician, educator, administrator, dad and coach. Speaking up for children who have no voice. Tweets are my own and not advice. #vaccineswork #safesleep",2015-02-06 03:21:44,7853.0,1703.0,69505.0,True,2020-12-30 20:39:45,And no one said you won't become infected with #COVID19 after getting the #CovidVaccine - you are just LESS LIKELY… https://t.co/mbEWLBmBUl,"['COVID19', 'CovidVaccine']",Twitter Web App,False,2020-12-30 20:39:45,2020-12-30,20:39:45,2020-12-30 20:39:45
Imran Riaz Narag,"Lahore, Pakistan","Politician and political analysist
plz subscribe my youtube channel to listen fair and free politcal analysis.
https://t.co/3PJNdRaSXd",2020-09-29 18:41:03,40.0,51.0,9.0,False,2020-12-30 20:39:47,"#MuftiMuneeb 
#مفتی_صاحب_کوبحال_کرو 
#CovidVaccine 
#NewYearsEve 
Asif zardari get revenge from nawaz shrief over h… https://t.co/QQjbmdTWuz","['MuftiMuneeb', 'مفتی_صاحب_کوبحال_کرو', 'CovidVaccine', 'NewYearsEve']",Twitter for Android,False,2020-12-30 20:39:47,2020-12-30,20:39:47,2020-12-30 20:39:47
❌Florida Patriot 🇺🇸🇮🇹 III%❌,,"Christ is my Savior -Love My Family! Constitutional Conservative- Pro Military, Law Enforcement & 2nd Amendment. #RescueOurChildren -America 1st 🇺🇸",2009-09-30 00:46:03,168.0,291.0,2580.0,False,2020-12-30 20:39:58,Weird how the only deaths that I've heard about all year are from either Covid or suicide.  Nothing else.  Suspicio… https://t.co/mug7wPmeUA,,Twitter for Android,False,2020-12-30 20:39:58,2020-12-30,20:39:58,2020-12-30 20:39:58
Matthew,Malta,"Court-based journalist in Malta. Likes funny things, hates corruption. Views mostly scenic and strictly my own. 
Whatsapp/Signal: +35679735043",2009-05-15 19:20:43,805.0,1805.0,6082.0,False,2020-12-30 20:39:59,"#CovidVaccine
That's one woke truck
 https://t.co/oR9vuAOTAc https://t.co/nyMxbhQnGk",['CovidVaccine'],Twitter for Android,False,2020-12-30 20:39:59,2020-12-30,20:39:59,2020-12-30 20:39:59
RichieRich🇿🇦,"Cape Town, South Africa","Zero Tolerance For Cyber Bullying 
No Hype, No Glass, No Pretense Just Me. #Stripped #Xtina❤️
Treat others the way you wud like to be treated.🦄
#Graphicdesign",2019-11-02 11:19:07,266.0,842.0,2942.0,False,2020-12-30 20:40:30,"#COVID19 deaths was once just numbers but 2day its a name. Its the name of som1 we know. A parent,A Child, A grandp… https://t.co/aZlcrukGVZ",['COVID19'],Twitter for Android,False,2020-12-30 20:40:30,2020-12-30,20:40:30,2020-12-30 20:40:30
Disenfranchised Jude,,"Mom of 4, wife, homeschooler. Pro-Life, Pro-God, Pro-Humanity. Jesus is my Lord. The US Government is a criminal enterprise.",2011-06-23 15:19:24,1687.0,2192.0,29963.0,False,2020-12-30 20:40:57,How come all the liberals let it slide when @AlecBaldwin @ @hilariabaldwin did an antivaxxer video w/… https://t.co/wo8cBi6iOg,,Twitter for iPhone,False,2020-12-30 20:40:57,2020-12-30,20:40:57,2020-12-30 20:40:57
tiandra | ardnait,"California, USA","i think, therefore i am. i blog about beauty and lifestyle.",2010-07-26 01:44:29,733.0,340.0,8571.0,False,2020-12-30 20:41:00,This #CovidVaccine https://t.co/fCSzl51P5X,['CovidVaccine'],Twitter for iPhone,False,2020-12-30 20:41:00,2020-12-30,20:41:00,2020-12-30 20:41:00
Travel Size Tucker,"Joplin, MO",Low energy member of the non-sporting group,2012-11-22 16:09:34,141.0,145.0,22735.0,False,2020-12-30 20:41:09,Officially vaccinated #CovidVaccine #IGotVaccinated,"['CovidVaccine', 'IGotVaccinated']",Twitter for iPhone,False,2020-12-30 20:41:09,2020-12-30,20:41:09,2020-12-30 20:41:09
