user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
icko a. mojica-deleon❣️,"Dubai, United Arab Emirates",Nurse 💉Wife👩‍❤️‍👨 God's Princess👸,2010-09-07 05:46:26,181.0,185,5790,False,2021-01-25 18:09:31,Had our firt dose.. #sinopharm #CovidVaccine #ThankYouUAE #Dubai,"['sinopharm', 'CovidVaccine', 'ThankYouUAE', 'Dubai']",Twitter for iPhone,False,2021-01-25 18:09:31,2021-01-25,18:09:31,2021-01-25 18:09:31
chris robinson *essential travel only*,PEI Canada,"health economist, ex-Health Canada & NB Health. Sessional lecturer: UPEI Econ. Senate medal. Father of CANRISK. Promote art &science of health econ. Pulsepoint♡",2009-10-24 01:12:59,118.0,234,4104,False,2021-01-25 18:09:34,LATE-NITE JABS?! -&gt; would you be willing to get #CovidVaccine after 9-5pm? imo rollout SHOULD RUN ON 24/7 BASIS w m… https://t.co/yNqfzHm6gI,['CovidVaccine'],Twitter for Android,False,2021-01-25 18:09:34,2021-01-25,18:09:34,2021-01-25 18:09:34
@USA2.0,California,Visioning/fostering a post-crisis SUSTAINABLE green safe fair loving life-centric science-based post-Trump post-Christian post-corporate country & world NOW.,2008-11-04 15:37:45,47.0,86,146,False,2021-01-25 18:10:06,A new era of bold climate action is on the horizon. Holding polluters accountable and empowering leaders to make cl… https://t.co/RgmAUbTHLO,,Twitter Web App,False,2021-01-25 18:10:06,2021-01-25,18:10:06,2021-01-25 18:10:06
Michael MPH 🇺🇸,PA Congressional District 04,"Writer, marketer, broadcaster, Philadelphian, Orangeman, liberal. Judger of your TV, music, and grammar choices. PHL SYR ALB ICT CHI @apartmentguide @rentdotcom",2010-01-25 21:49:08,934.0,805,18845,False,2021-01-25 18:10:09,"#CovidVaccine second shot time!!! 💉💉 (@ Doylestown Hospital in Doylestown, PA)  https://t.co/1LHTQgmsFX https://t.co/9oKbsR5XpM",['CovidVaccine'],Twitter for Android,False,2021-01-25 18:10:09,2021-01-25,18:10:09,2021-01-25 18:10:09
Alanna,London ,Health Play Specialist / CCLS 💫 Great Ormond Street Hospital 🏥🦁🐘🦒 Childhood Cancer Awareness 🎗💜,2011-08-12 17:53:52,305.0,356,1107,False,2021-01-25 18:10:09,Doing my part to get this shit over with 💪🏼 #COVIDvaccine #PfizerBioNTech #ThankyouNHS https://t.co/tYOX2ctwoH,"['COVIDvaccine', 'PfizerBioNTech', 'ThankyouNHS']",Twitter for iPhone,False,2021-01-25 18:10:09,2021-01-25,18:10:09,2021-01-25 18:10:09
T. Garcia,"Washington, USA",✨🎨•💍🧔🏽@sdoublegmrfox | Views mine not employers | Non-binary | They/Them | PS4 |Likes ~18+|Commissions Open | #BLM #TransLivesMatter,2011-10-04 21:11:31,4507.0,4494,95380,False,2021-01-25 18:10:26,Well if there’s one thing I’m noticing is that I’m SO tired compared to this morning and my arm is really starting… https://t.co/6LsmGm2FVb,,Twitter for iPhone,False,2021-01-25 18:10:26,2021-01-25,18:10:26,2021-01-25 18:10:26
Good Sam Colorado,"Lafayette, Colorado","We care for our patients like they are our own family. Providing world-class, patient-centered medical care for the whole family.

RT ≠ Endorsement",2012-06-07 14:38:39,516.0,143,408,False,2021-01-25 18:10:47,"Are you interested in receiving the COVID-19 vaccine once it is your priority group's turn? If so, please consider… https://t.co/g3oJxfgd68",,Twitter Web App,False,2021-01-25 18:10:47,2021-01-25,18:10:47,2021-01-25 18:10:47
Chimp Off The Old Block 🐒,Nothwest U.S.A,"#TheResistance 🌊#BlackLivesMatter  
#WearADamnMask 😷
#GetVaccinated",2019-03-08 16:22:52,2647.0,2693,11793,False,2021-01-25 18:10:48,Finding out I wont be eligible for the #CovidVaccine until May was a gut punch 😮 https://t.co/iNnxm6Nskv,['CovidVaccine'],Twitter for Android,False,2021-01-25 18:10:48,2021-01-25,18:10:48,2021-01-25 18:10:48
Sofia Cortes,"Washington, DC",,2016-11-04 05:54:26,9.0,210,35,False,2021-01-25 18:11:10,I got the 2nd dose of the #covidvaccine and after 12 hrs of a sore arm and mild body aches I'm incredible grateful… https://t.co/99FWIx2ITB,['covidvaccine'],Twitter for Android,False,2021-01-25 18:11:10,2021-01-25,18:11:10,2021-01-25 18:11:10
Kristina Hosi,"New York, NY",Clinical research Program Manager @WeillCornell @WCMSurgery. Pioneer for better research and medical care. Be kind. She/her/hers. Views my own.,2016-06-30 13:37:30,87.0,233,610,False,2021-01-25 18:11:31,"A little more information about #COVIDvaccine rollout and shortages via @washingtonpost 

https://t.co/G38kJl2lnv",['COVIDvaccine'],Twitter Web App,False,2021-01-25 18:11:31,2021-01-25,18:11:31,2021-01-25 18:11:31
