user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
News12NJ,New Jersey,"24/7 Hyper-local breaking news, weather, traffic and more. Download our app or go to https://t.co/qOzTZWuxjH for updates. For news tips, call (732) 346-3270. #NewJersey",2009-01-12 22:13:36,485231.0,489.0,856.0,True,2021-02-24 18:31:27,VACCINE TOURISM: Would you fly to another state to get the #COVIDVaccine? #travel #newjersey,"['COVIDVaccine', 'travel', 'newjersey']",Twitter for iPhone,False,2021-02-24 18:31:27,2021-02-24,18:31:27,2021-02-24 18:31:27
Steve Hawkins,"uk, north west",Chairman PC24 (primary care). Fellow LJMU,2011-08-23 14:06:16,1314.0,940.0,5065.0,False,2021-02-24 18:31:38,@LivCarersCentre @lpoolcouncil @liverpoolccg @LocalSolutions_ @bbcmerseyside @BBCNWT Well done @LocalSolutions_… https://t.co/loIhrcXWeb,,Twitter for iPhone,False,2021-02-24 18:31:38,2021-02-24,18:31:38,2021-02-24 18:31:38
News12CT,"Norwalk, CT","24/7 Hyper-local breaking news, weather, traffic and more. Download our app or go to https://t.co/qOzTZWuxjH for updates. For news tips, call (203) 849-1321. #Connecticut",2009-05-05 18:50:08,93113.0,554.0,111.0,True,2021-02-24 18:32:03,VACCINE TOURISM: Would you fly to another state to get the #COVIDVaccine? #travel #connecticut,"['COVIDVaccine', 'travel', 'connecticut']",Twitter for iPhone,False,2021-02-24 18:32:03,2021-02-24,18:32:03,2021-02-24 18:32:03
Oregon SHIBA,Oregon,Senior Health Insurance Benefits Assistance (SHIBA) is a statewide network of trained volunteers who educate & advocate for people of all ages who have Medicare,2019-12-10 16:54:04,23.0,23.0,14.0,False,2021-02-24 18:32:22,"As of this week, Oregonians age 70 and older are eligible for the #COVID19 vaccine. Go to https://t.co/OmS2AXYk0n f… https://t.co/GJTQNs1W2T",['COVID19'],Hootsuite Inc.,False,2021-02-24 18:32:22,2021-02-24,18:32:22,2021-02-24 18:32:22
Jill Promoli,"Mississauga, Ontario","For awhile we had everything. Now we have a flu prevention campaign. Mom, wife, advocate, @OntLiberal candidate for Mississauga–Streetsville. @4jude4everyone",2009-04-18 12:48:13,6246.0,972.0,27445.0,False,2021-02-24 18:33:05,"The Premier also claims we're far ahead of the other provinces because we've given more vaccines, but this isn't an… https://t.co/CHmvPFLmS9",,Twitter Web App,False,2021-02-24 18:33:05,2021-02-24,18:33:05,2021-02-24 18:33:05
Narado Zeco Powell |CFT|CNS|CES,"Orlando, Florida",Weight Management Expert/Author at Health Web Magazine/Host for Zecohealth Podcast/Subscribe to my blog below !!!,2010-02-15 22:16:54,4921.0,2688.0,8487.0,False,2021-02-24 18:33:24,Go to https://t.co/MzIjlXoeP3 and use code zecohealth for 30% off your first order. It is non-gmo and organic.  Gre… https://t.co/sO83sGDzuB,,Twitter for Android,False,2021-02-24 18:33:24,2021-02-24,18:33:24,2021-02-24 18:33:24
Seattle OB/GYN Group,"Seattle, WA","We are a group of OBGYNs, nurse practitioners, and midwives providing exceptional, full-spectrum obstetric & gynecologic care in Seattle and surrounding areas.",2021-01-19 01:12:42,50.0,388.0,701.0,False,2021-02-24 18:33:30,"With the recent milestone of 500K deaths from #COVID, we need to continue to do our part to #stopthespread. Check o… https://t.co/vWY0M56pEy","['COVID', 'stopthespread']",Twitter Web App,False,2021-02-24 18:33:30,2021-02-24,18:33:30,2021-02-24 18:33:30
Bernie's Tweets,"North West, England","Experience in lots of things, including, Board and CEO, FMCG, IP, patents, global manufacturing. Writes the odd article. Balance in all things.",2016-07-18 20:22:30,41107.0,2644.0,81814.0,False,2021-02-24 18:34:35,"There’s no need to mandate mask wearing or social distancing when the vulnerable &amp; all those that want it, have bee… https://t.co/eXwEHuTnyC",,Twitter for iPhone,False,2021-02-24 18:34:35,2021-02-24,18:34:35,2021-02-24 18:34:35
Catriona Mc Cormack,Ireland,"#strongertogether ❤ 
Health & Wellness expert.
Virtual Yoga Specialist in *Corporate Yoga  #endowarrior *Reiki Healer
https://t.co/VDJFFzduEh",2012-06-08 12:00:49,1954.0,5003.0,6392.0,False,2021-02-24 18:35:08,Good news. My mum will be receiving her 1st vaccine injection this Friday. I'm delighted. It will significantly red… https://t.co/sEPomDhNoP,,Twitter for Android,False,2021-02-24 18:35:08,2021-02-24,18:35:08,2021-02-24 18:35:08
News12WC,"Yonkers, NY","24/7 Hyper-local breaking news, weather, traffic and more. Download our app or go to https://t.co/qOzTZWuxjH for updates. For news tips, call (914) 378-8916. #Westchester",2009-05-06 12:35:34,75057.0,117.0,73.0,True,2021-02-24 18:35:32,VACCINE TOURISM: Would you fly to another state to get the #COVIDVaccine? #travel #westchester,"['COVIDVaccine', 'travel', 'westchester']",Twitter for iPhone,False,2021-02-24 18:35:32,2021-02-24,18:35:32,2021-02-24 18:35:32
