user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Airman,North Carolina,USAF retired #Constitution #BillofRights #1A #2A #4A #10A #prochoice #proguns @scotthortonshow @thefreethought2 #LegalizeIt #endthedrugwar #Oceana,2014-10-25 12:58:20,55.0,65.0,2228.0,False,2022-03-10 15:50:12,@ItsTimeToNotBe @_TruthHurts_You @CNN Also the generic 65+ in USA is disingenuous. That’s American politics at work. They have a hair up their ass to vax anyone over 65 in #USA. There are millions of vaccines to use up. #Corruption #politicians #buyersremorse #VoteThemAllOut2022 #CovidVaccine,"['USA', 'Corruption', 'politicians', 'buyersremorse', 'VoteThemAllOut2022', 'CovidVaccine']",Twitter for iPhone,False,2022-10-03 15:50:12,2022-10-03,15:50:12,2022-10-03 15:50:12
SSKiT | Breaking News,,"Your daily source for the latest US news, celebrity news, business, sports, opinion, entertainment, real estate, culture, fashion, and more.",2021-12-08 00:03:49,1471.0,4024.0,720.0,False,2022-03-10 15:54:00,"Unvaccinated Novak Djokovic won't play in US tournaments
#3922 #COVIDvaccine #novakdjokovic #tennis
https://t.co/rXKmjOOJHy","['COVIDvaccine', 'novakdjokovic', 'tennis']",FS-Poster APP,False,2022-10-03 15:54:00,2022-10-03,15:54:00,2022-10-03 15:54:00
Daisy Love,,"If you’re checking, yes, I am a real person.",2020-09-08 17:22:04,545.0,1419.0,31892.0,False,2022-03-10 15:54:27,"Dr. John Campbell explains the data in the Pfizer documents. 
#pfizerdocuments #CovidVaccine #EnoughIsEnough #CrimesAgainstHumanity #NoVaccineMandates 
https://t.co/K4KpqHsx9N","['pfizerdocuments', 'CovidVaccine', 'EnoughIsEnough', 'CrimesAgainstHumanity', 'NoVaccineMandates']",Twitter for iPad,False,2022-10-03 15:54:27,2022-10-03,15:54:27,2022-10-03 15:54:27
"George V. De Luca, III💻🇺🇸",,"I visit Gab, so you don't have to.",2018-10-03 02:01:21,176.0,37.0,658.0,False,2022-03-10 16:06:58,The #QAnonCult would rather focus on the extreme minority that had an adverse reaction to the #CovidVaccine #COVIDIOTS https://t.co/1Mhd6ek4X6,"['QAnonCult', 'CovidVaccine', 'COVIDIOTS']",Twitter Web App,False,2022-10-03 16:06:58,2022-10-03,16:06:58,2022-10-03 16:06:58
Vaccinate Chicago 💉,"Chicago, IL","★★★★ Updates about the COVID vaccine in Chicago ➡️ https://t.co/vrdee4zOAi 👨‍💻 https://t.co/fs02PA0MRQ **Unofficial, community led**",2021-01-16 18:08:00,115.0,23.0,22.0,False,2022-03-10 16:10:06,"💉 Chicago Vaccination progress: 95.2%

4,684,254 doses administered
1,995 per day (7 day average)

▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓░

#COVID #CovidVaccine https://t.co/URxOJsr9pI","['COVID', 'CovidVaccine']",vaccinate chicago,False,2022-10-03 16:10:06,2022-10-03,16:10:06,2022-10-03 16:10:06
Kerilyn A Sappington,"Albuquerque, NM",I translate Chinese medical articles and pharmacovigilance data to English,2019-05-08 19:36:29,10.0,100.0,403.0,False,2022-03-10 16:21:45,Effects of the COVID-19 Pandemic on Spontaneous Reporting: Global and National Time-series Analyses https://t.co/aQ8odkgVQ8 10.9 billion doses of #CovidVaccine administered worldwide - #spontaneousreporting and #pharmacovigilance in the pandemic.,"['CovidVaccine', 'spontaneousreporting', 'pharmacovigilance']",Twitter Web App,False,2022-10-03 16:21:45,2022-10-03,16:21:45,2022-10-03 16:21:45
Scienchar,,Knowledge Empowers | Mobilizing Science,2020-07-17 12:40:01,81.0,752.0,0.0,False,2022-03-10 16:30:02,"ViralFacts #11. Mamavirus is so big that it has its own dependent, a satellite virus named Sputnik. #physicaldistancing #physicaldistancingnow #handwashing #Coronavirus #COVIDVaccine #stayhomestaysafe https://t.co/tVGcYdCES4","['physicaldistancing', 'physicaldistancingnow', 'handwashing', 'Coronavirus', 'COVIDVaccine', 'stayhomestaysafe']",Knowledge publishing group,False,2022-10-03 16:30:02,2022-10-03,16:30:02,2022-10-03 16:30:02
Charlotte Pratten,,🔞,2022-02-05 12:53:10,229.0,1291.0,2.0,False,2022-03-10 16:43:01,"House passes $1.5 trillion spending bill with Ukraine aid, no COVID-19 relief
#31022 #COVIDvaccine #democrats #governmentspending #joebiden #nancypelosi #republicans #ukrainewar #ushouseofrepresentatives
https://t.co/efz5SgoVKM","['COVIDvaccine', 'democrats', 'governmentspending', 'joebiden', 'nancypelosi', 'republicans', 'ukrainewar', 'ushouseofrepresentatives']",FS-Poster APP,False,2022-10-03 16:43:01,2022-10-03,16:43:01,2022-10-03 16:43:01
Pursuit of Knowledge💡,Canada,,2020-09-13 00:27:20,84.0,221.0,462.0,False,2022-03-10 16:47:25,"Biden Administration Paid Media $1 Billion for COVID Shot Propaganda
#BidenAdministration 
#CovidVaccine  
#Vaccine
https://t.co/KsodTVxivf","['BidenAdministration', 'CovidVaccine', 'Vaccine']",Twitter Web App,False,2022-10-03 16:47:25,2022-10-03,16:47:25,2022-10-03 16:47:25
Westside Family Healthcare,Delaware,"Delaware Community Health Center. Five locations providing equal access to quality healthcare, regardless of ability to pay RTs & follows are not an endorsement",2009-06-12 15:47:47,1449.0,1821.0,2896.0,False,2022-03-10 16:51:05,"While the masking guidelines have changed, it is still important to stop the spread - if you feel sick stay home and get tested for COVID-19. 
#deCOVID #COVID19 #stayhealthy #inthistogether #covid19stopswithme #covid19stopswithus #covidvaccine #covidvaccinede #getvaccinated https://t.co/2opiCkFeBu","['deCOVID', 'COVID19', 'stayhealthy', 'inthistogether', 'covid19stopswithme', 'covid19stopswithus', 'covidvaccine', 'covidvaccinede', 'getvaccinated']",Sprout Social,False,2022-10-03 16:51:05,2022-10-03,16:51:05,2022-10-03 16:51:05
