user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Truth_project,"Alberta, Canada","political commentator, #Wexit, free speech, free market, gun rights. end the lockdowns. #Bitcoin",2020-05-01 03:30:16,173.0,305.0,37372.0,False,2021-03-12 19:50:53,"the insanity of the lockdown zealots 
https://t.co/szKNnj7NBq
#Canada #USA #Alberta #COVID19 #COVID19AB… https://t.co/DE9c9MZeex","['Canada', 'USA', 'Alberta', 'COVID19', 'COVID19AB']",Twitter Web App,False,2021-12-03 19:50:53,2021-12-03,19:50:53,2021-12-03 19:50:53
LT Liberty,Southern California,Community Activist - Conservative - We the People -,2020-07-17 05:40:22,62.0,61.0,4315.0,False,2021-03-12 19:50:56,Help is here because President Trump initiated 'Warp Speed' to get vaccines made in record time. No one believe he… https://t.co/Mn2SUjYf1b,,Twitter Web App,False,2021-12-03 19:50:56,2021-12-03,19:50:56,2021-12-03 19:50:56
Thomas D Bradley,"Atlanta, GA","Thomas D Bradley, a follower of God, Atlanta GA native, news photojournalist, Atlanta sports & pro wrestling fan. Gym rat & distance runner. https://t.co/WcPj7gSSLO",2010-04-16 16:29:03,9949.0,463.0,8323.0,False,2021-03-12 19:51:32,There should be a 24 hour channel of people hugging there grandparents after not able to due to the #COVID19-19 pan… https://t.co/8jInDvrtT5,['COVID19'],Twitter for Android,False,2021-12-03 19:51:32,2021-12-03,19:51:32,2021-12-03 19:51:32
ROBERT BLACK,"Toronto,Canada","Cult film nut, podcaster extraordinaire, and Canada's black plague.",2011-03-28 13:02:23,317.0,280.0,7489.0,False,2021-03-12 19:51:39,Remember when he said a covid vaccine passport was just a conspiracy theory? Pepperidge Farm remembers. #Canpoli… https://t.co/MjRPuLu5FX,['Canpoli'],Twitter Web App,False,2021-12-03 19:51:39,2021-12-03,19:51:39,2021-12-03 19:51:39
Dr. Aayesha Hassan,🇸🇴 📍London,"Ph.D. MRes. | Immunology, Allergy & Public Health Research | @UniofNottingham @Unibirmingham Alumni | Trustee #STPeerEducation |",2017-09-07 08:08:13,19016.0,1070.0,10500.0,False,2021-03-12 19:51:56,Incredibly proud of this! Share far and wide 👏🏿 #covidvaccine https://t.co/NWlTwLRB9y,['covidvaccine'],Twitter for Android,False,2021-12-03 19:51:56,2021-12-03,19:51:56,2021-12-03 19:51:56
Kiteman,"East Anglia, UK","A Maker Making || Teacher || Consumer of Ale || Animation || Instructables || Thingiverse || @GuildofMakers || Instagram || Too old for TikTok, but there.",2011-09-08 10:58:23,752.0,982.0,4665.0,False,2021-03-12 19:51:56,Got my first dose of the #CovidVaccine booked for Tuesday.,['CovidVaccine'],Twitter for Android,False,2021-12-03 19:51:56,2021-12-03,19:51:56,2021-12-03 19:51:56
Tara O'Neill Hayes,"Washington, DC",Director of Human Welfare Policy @AAF. Previously Deputy Director Health Policy. Steeler fan by birth. Clemson Tiger by choice. SC native. DC transplant. Foodie,2013-01-04 00:38:46,524.0,412.0,2043.0,False,2021-03-12 19:52:01,got my 1st shot #CovidVaccine. 2 of my recent papers highlight how poor data make it difficult to know what’s reall… https://t.co/qwD3sTsuoO,['CovidVaccine'],Twitter for iPhone,False,2021-12-03 19:52:01,2021-12-03,19:52:01,2021-12-03 19:52:01
Muskoka411 News,Muskoka Ontario,"News organization focusing on Breaking News, Traffic, Photos, Events and Weather from https://t.co/gWkfeyufYI and Reporters. - Tweet us",2011-09-27 01:50:10,22866.0,11625.0,71435.0,False,2021-03-12 19:52:18,"COVID-19 Vaccination Pre-Registration System Opens For Those Eligible
https://t.co/RHJaKwN3RU #Muskoka #Simcoe #CovidVaccine","['Muskoka', 'Simcoe', 'CovidVaccine']",Twitter Web App,False,2021-12-03 19:52:18,2021-12-03,19:52:18,2021-12-03 19:52:18
Osceola County,"Kissimmee, FL","Official Account for Osceola County, Florida. Find our social media use policy here: https://t.co/EO0vsbtkhz",2009-07-20 17:17:20,9107.0,137.0,828.0,True,2021-03-12 19:52:28,The #CovidVaccine site at Mary Jane Arrington Gym &amp; Aquatic Center in Poinciana cont. administering doses through t… https://t.co/MlgjNToArD,['CovidVaccine'],Twitter for iPhone,False,2021-12-03 19:52:28,2021-12-03,19:52:28,2021-12-03 19:52:28
Loray Muhammad,The planet earth ,BA from Queens College (CUNY) majors political science & sociology MSW from Stony Brook (SUNY)LMSW. Thirty years of social services experience.,2016-03-14 17:04:24,576.0,24.0,54330.0,False,2021-03-12 19:52:29,@rolandsmartin @BlackVotersMtr 8 #Europeans nations have suspended their #CovidVaccine programs! The #vaccine is an… https://t.co/WR8ajHfXs8,"['Europeans', 'CovidVaccine', 'vaccine']",Twitter for iPhone,False,2021-12-03 19:52:29,2021-12-03,19:52:29,2021-12-03 19:52:29
