user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Redman.....🖕,Notts.,Sick of war & all the pricks that want 1! Couldn't give a f*ck about your pronouns! #Liverpool FC  #BDS #NoMoreLockdowns #NoMoreMasks #NoVaccineForMe,2017-01-05 10:00:24,409.0,505,25475,False,2021-02-13 20:51:36,"What he said!👇👏
#COVIDVaccine 
#COVID 
#covidUK
#VaccineChoice
#NoVaccineForMe https://t.co/6OSpFcqdbK","['COVIDVaccine', 'COVID', 'covidUK', 'VaccineChoice', 'NoVaccineForMe']",Twitter Web App,False,2021-02-13 20:51:36,2021-02-13,20:51:36,2021-02-13 20:51:36
✊🏻💙~Lady A~💙✊🏻,"Missouri, USA","🌸 Mom, Lib/Dem, Empath🌸 MO Biden Delegate 
#HerBodyHerChoice #LoveIsLove #BLM #SpecialNeedsAdvocate #ClimateChangeIsReal #CloseTheCamps #FBR #Resist #TeamJoe",2012-10-28 03:04:18,5937.0,5676,18473,False,2021-02-13 20:52:14,"Voluntered w/the Medical Reserve Corp of KC. I'll be helping w/registration at vaccination sites, entering resident… https://t.co/7U8qM9wMwf",,Twitter for Android,False,2021-02-13 20:52:14,2021-02-13,20:52:14,2021-02-13 20:52:14
Ishdeep Kohli,,"Global health, development and media expert Vice-President Programs and Partnerships JSPH School of Public Health",2014-08-21 06:58:33,472.0,720,3852,False,2021-02-13 20:53:00,@salhaj @BernieSanders @WHO @UN @iskandrah @IshaSesay @mahesituated @RamiHamdalla @drrafael_md @MasoudRahilah… https://t.co/NtxytAIlM7,,Twitter for iPhone,False,2021-02-13 20:53:00,2021-02-13,20:53:00,2021-02-13 20:53:00
Doug Barasch,Los Angeles,"Love movies, music, good TV, all things digital and social media, a good debate and the NY Jets, Mets & Knicks.

My opinions are my own.  And I have opinions.",2009-05-15 14:05:29,456.0,509,4727,False,2021-02-13 20:54:54,I just helped my Mom get her first COVID vaccine.   That’s all that matters for me today.  And that’s the Tweet.… https://t.co/i42Trucsf6,,Twitter for iPhone,False,2021-02-13 20:54:54,2021-02-13,20:54:54,2021-02-13 20:54:54
Elizabeth Maiden,"Yorkshire, England","Realistic idealist, frustrated with politics, religion and liars in general. “Very Voluntarily Persona Non Grata” Very into facts. INFP.",2012-01-13 22:03:12,473.0,240,3610,False,2021-02-13 20:55:00,"Called it. 

#COVID #COVIDVaccine https://t.co/XdSkvoGEPD","['COVID', 'COVIDVaccine']",Twitter for Android,False,2021-02-13 20:55:00,2021-02-13,20:55:00,2021-02-13 20:55:00
Mr “Wear a Mask” Allard,"Rochester, NY","Middle School Social Studies Teacher. Flipped/Reading like a Historian Classroom. EdTech. Runner, Hiker #mdlxmade #midlakespride",2014-02-11 16:09:47,781.0,970,5815,False,2021-02-13 20:55:49,"Sure, getting an appointment is a mess, but the vaccination process is so efficient. A huge thank you to the staff… https://t.co/OtvReYzwRa",,Twitter for iPhone,False,2021-02-13 20:55:49,2021-02-13,20:55:49,2021-02-13 20:55:49
Muslim Doctors Cymru,"Wales, United Kingdom",Daily Welsh COVID information. Muslim doctors promoting health and well-being in all communities across Wales. Working in collaboration with MCW and BIMA,2021-01-17 19:42:54,217.0,68,72,False,2021-02-13 20:58:51,"SATURDAY SMILES

Here’s our MDC snow doctor having her vaccine. All the vaccines are equally safe and very effectiv… https://t.co/BU8Px8WEbP",,Twitter for iPhone,False,2021-02-13 20:58:51,2021-02-13,20:58:51,2021-02-13 20:58:51
Āya آية,Brooklyn,NYC ✨Educator MS Ed 🍎#steam #BLM #teachertwitter Views are my own!,2018-09-26 23:45:39,88.0,199,2408,False,2021-02-13 20:59:06,So grateful that I was able to get my first dose of the vaccine today 🥳#COVIDVaccine,['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 20:59:06,2021-02-13,20:59:06,2021-02-13 20:59:06
shiva jaldi🤍 Never give Up🤍,cyprus,only positive vibes#/ MASTER OF Marketing management / ✈️🌏 instagram/@shivajaldi,2014-03-13 11:57:45,88.0,252,2353,False,2021-02-13 20:59:20,"Be patient 😇your time is coming 
#LongCovid  
#StayHome 
#RTEInvestigates   
#CovidVaccine","['LongCovid', 'StayHome', 'RTEInvestigates', 'CovidVaccine']",Twitter for iPhone,False,2021-02-13 20:59:20,2021-02-13,20:59:20,2021-02-13 20:59:20
Peter Skipton,,"""Ultimately nothing drives the herd as powerfully as fear. And fear drives support for authoritarian leaders."" Robert Higgs
Stop The Great Reset. End the wars.",2020-11-25 21:24:31,655.0,885,8,False,2021-02-13 21:00:27,"Red Alert Warning For Pfizer and Moderna mRNA ""Vaccines""
https://t.co/996A2aG4gp

#CovidVaccine https://t.co/mvDKPwWCsl",['CovidVaccine'],Twitter Web App,False,2021-02-13 21:00:27,2021-02-13,21:00:27,2021-02-13 21:00:27
