user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
helenthesocialist,"Newcastle Upon Tyne, England","Socialist from Newcastle, wants a world that's #forthemany , hates corruption, unfairness, get the red and blue tories out
#corbynwasright",2017-05-22 13:50:58,5798.0,3915.0,51398.0,False,2020-11-03 07:49:48,"Oh look, another #corruptconservative #CONservatives making money out of #COVID19uk
#Weseeyou #covidvaccine… https://t.co/Z49a15TPzS","['corruptconservative', 'CONservatives', 'COVID19uk', 'Weseeyou', 'covidvaccine']",Twitter Web App,False,2020-03-11 07:49:48,2020-03-11,07:49:48,2020-03-11 07:49:48
Heal Air,Ireland,Smart Infection Control Technology,2020-02-18 18:50:39,7.0,33.0,8.0,False,2020-11-03 08:02:02,"Good news: Pharma giant Pfizer hopeful to start roll out of  covid vaccine by 2021!
https://t.co/4XXzQEsWGS… https://t.co/zzV4VscCXd",,Buffer,False,2020-03-11 08:02:02,2020-03-11,08:02:02,2020-03-11 08:02:02
kvk,,Happy to help people in solving health problems.,2014-01-25 17:09:23,141.0,40.0,218.0,False,2020-11-03 08:17:00,"Food is the only vaccine until we get medical vaccine. 😃 eat healthy and stay healthy.  
#healthylifestyle… https://t.co/ZggY90fuhk",['healthylifestyle'],Twitter for iPhone,False,2020-03-11 08:17:00,2020-03-11,08:17:00,2020-03-11 08:17:00
ETHealthWorld,"Noida, India",One stop platform that tracks all breaking news & analysis of the pulsating healthcare industry.,2014-10-30 07:51:54,6010.0,890.0,249.0,True,2020-11-03 08:30:22,ETHealthworld | China’s race for Covid-19 vaccine raises safety questions #CovidVaccine #China #CoronavirusVaccine… https://t.co/Csz1fhocra,"['CovidVaccine', 'China', 'CoronavirusVaccine']",econ b2b post,False,2020-03-11 08:30:22,2020-03-11,08:30:22,2020-03-11 08:30:22
"Legal Aid Clinic, NLIU","Bhopal, India",A student run centre of NLIU Bhopal aimed  at providing free legal aid and making legal information more accessible to the public.,2019-07-25 17:01:44,230.0,316.0,35.0,False,2020-11-03 09:10:34,"These drugs were Favipiravir, Remdisivir, Itolizumab and Tocilizumab.  Although the response did not provide us wit… https://t.co/xF128vfIxz",,Twitter for Android,False,2020-03-11 09:10:34,2020-03-11,09:10:34,2020-03-11 09:10:34
Vinoo Titty George,The world ,"Chartered Accountant* Businessman* Animal lover* Philanthropist* Venture capitalist* Loves India* & ""no nonsense""",2019-08-15 18:32:22,405.0,407.0,2908.0,False,2020-11-03 09:16:37,@sekarpandian18 @JassiKhangura Today the Ruler of Dubai and Vice President &amp; PM of UAE HH Shk Mohammed Bin Rashid A… https://t.co/KsF6pdceIa,,Twitter Web App,False,2020-03-11 09:16:37,2020-03-11,09:16:37,2020-03-11 09:16:37
MarielleGO,"Den Haag, Nederland",Music and festival photographer from The Hague. 📸 all around wild child,2012-03-26 16:48:11,81.0,145.0,1325.0,False,2020-11-03 10:14:32,"I was so ready for that vaccine... but guess what? Trump has lied... once again.

#CovidVaccine #TrumpIsLosing #trumpislying","['CovidVaccine', 'TrumpIsLosing', 'trumpislying']",Twitter for iPhone,False,2020-03-11 10:14:32,2020-03-11,10:14:32,2020-03-11 10:14:32
Angel Pendragon,Canada,"👋CRITIC? Look at banner & 📌tweet 1ST
⚡Ad hominem = no reply
🧐 Posting about technology & other planet topics.
☀ @orion0_
👉 No short/long trader
💫 Smart",2018-10-18 20:16:43,588.0,59.0,3456.0,False,2020-11-03 10:35:32,"Disgusted.
#elonmusk #tesla #teslarati #tsla $tslaq #tsla #tslaq #neuralink #spacex #hyperloop #evs #evnews… https://t.co/oX0vEPeiox","['elonmusk', 'tesla', 'teslarati', 'tsla', 'tsla', 'tslaq', 'neuralink', 'spacex', 'hyperloop', 'evs', 'evnews']",Twitter Web App,False,2020-03-11 10:35:32,2020-03-11,10:35:32,2020-03-11 10:35:32
Paul McKay,"London, UK","HIV research scientist at St Mary's Hospital, Imperial College - part of a team who design, make and test new vaccines against the virus. Opinions are my own!",2013-05-23 22:24:50,516.0,390.0,658.0,False,2020-11-03 10:36:05,Project Halo aims to enhance public understanding of vaccines to help address vaccine hesitancy #CovidVaccine… https://t.co/S2Kod9v08f,['CovidVaccine'],Twitter for iPhone,False,2020-03-11 10:36:05,2020-03-11,10:36:05,2020-03-11 10:36:05
Dirk Haussecker,RNA World,"In normal times: RNA(i) Therapeutics Investor-Scientist.

Now: obsessed with covid19 vaccine development.

Not investment advice. Likes are bookmarks.
 
 

 .",2011-11-10 12:00:58,9635.0,350.0,7818.0,False,2020-11-03 11:12:32,"#CovidVaccine India + Brazil gain rights to vaccines from Oxford+ $nvax for 0.8B people:

https://t.co/WfIuHcgn2C… https://t.co/hDdw2A6N8U",['CovidVaccine'],Twitter Web App,False,2020-03-11 11:12:32,2020-03-11,11:12:32,2020-03-11 11:12:32
