user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
DCMS,United Kingdom,"UK Government Department for Digital, Culture, Media and Sport (DCMS). Blog: https://t.co/FuaY8JibQR Facebook: https://t.co/jsRMgvChpO",2008-12-29 12:57:08,239880.0,1439,8343,True,2021-02-14 12:05:00,"More than 10,000 people have received the #COVIDVaccine at the @HomeOfCricket
 
If you are aged 70 and over and hav… https://t.co/khS9ZgCvDE",['COVIDVaccine'],Twitter Media Studio,False,2021-02-14 12:05:00,2021-02-14,12:05:00,2021-02-14 12:05:00
NHS London,"London, England",We are the NHS in London. We support the health and wellbeing of Londoners and are working to make the capital the world's healthiest city.,2009-04-14 14:12:32,103640.0,5476,10288,True,2021-02-14 12:05:04,"""I got the vaccine because I owe it to every patient whose hand we held but sadly lost to COVID – their memory will… https://t.co/1dbUMCqgHV",,Hootsuite Inc.,False,2021-02-14 12:05:04,2021-02-14,12:05:04,2021-02-14 12:05:04
Robb,3rd rock from the sun.,"Archer, sometime photographer, Hexacopter flyer, Coffee Addict and having a ball with MS.",2009-05-08 10:19:40,708.0,1022,2867,False,2021-02-14 12:08:02,"2nd vaccine jab booked for end of April. Flu like feelings have nearly gone, just deep ache in my legs still. #COVIDVaccine",['COVIDVaccine'],Plume for Android,False,2021-02-14 12:08:02,2021-02-14,12:08:02,2021-02-14 12:08:02
NHS Greenwich CCG,"Greenwich, London","We are part of @NHSSELondonCCG, responsible for planning, buying and monitoring healthcare services for Greenwich residents.",2009-12-01 09:56:00,12217.0,5457,1142,True,2021-02-14 12:08:23,This is brilliant. Great work @Kika_GuideDog 🐕 supporting @BlindDad_Uk to get his #CovidVaccine! Was this at our si… https://t.co/2CPV8ODoG5,['CovidVaccine'],Twitter for Android,False,2021-02-14 12:08:23,2021-02-14,12:08:23,2021-02-14 12:08:23
Shaun’s Poltical BS,"Massachusetts, USA",All Politicians Lie. All Politicians serve themselves. Voted @JoeBiden.  Is it better yet?,2019-10-28 00:40:25,19.0,271,502,False,2021-02-14 12:15:04,"@RepAdamSchiff @SenSchumer @SpeakerPelosi @SenWarren @SenSanders 

Can we please move on and get the #covidvaccine out",['covidvaccine'],Twitter for iPhone,False,2021-02-14 12:15:04,2021-02-14,12:15:04,2021-02-14 12:15:04
SEF62,England,"Just a girl, standing in front of Twitter, asking it to love me... or not... WOTEVS! 😊",2010-12-27 14:43:38,3576.0,4838,176144,False,2021-02-14 12:15:18,"From 2014:
Brain-Damaged UK Swine Flu Vaccine Victims (80% were children) to get £60 million compensation- NOT from… https://t.co/OSG1laIrxF",,Twitter for Android,False,2021-02-14 12:15:18,2021-02-14,12:15:18,2021-02-14 12:15:18
DIPR Ladakh,,Official Account of Administration of Union Territory of Ladakh,2019-11-18 05:20:44,5799.0,77,424,False,2021-02-14 12:15:18,"3,031healthcare given Covid-19 jabs to date. 
#Unite2FightCorona 
#COVIDVaccine
@lg_ladakh @LAHDC_LEH… https://t.co/EMWnH5PTDk","['Unite2FightCorona', 'COVIDVaccine']",Twitter for Android,False,2021-02-14 12:15:18,2021-02-14,12:15:18,2021-02-14 12:15:18
Nicholas Hurley,"Melbourne, Victoria","Finance, politics, transport, business, economics and global issues. BEng, MSc, CFA. Business Owner. All opinions mine 🏳️‍🌈",2010-12-01 23:52:20,138.0,538,2552,False,2021-02-14 12:15:40,Yet more announcements. Still ZERO Australians vaccinated. The Liberal government is a failure. #COVID19Vic… https://t.co/IAv38nXb3s,['COVID19Vic'],Twitter for iPhone,False,2021-02-14 12:15:40,2021-02-14,12:15:40,2021-02-14 12:15:40
Saucy Nancy🍞🌹 Central Park Party Planner,This Hellsite,"Bernard-Sibling 🌹 Bernie / Nina 2020 #NotMeUs
""Political-Correctness Ninja"", apparently",2014-10-27 04:41:38,2661.0,3895,276582,False,2021-02-14 12:16:00,@adam_voigt Because #Morrison lied about getting #COVIDVaccine to Australia before Christmas. #auspol,"['Morrison', 'COVIDVaccine', 'auspol']",Twitter Web App,False,2021-02-14 12:16:00,2021-02-14,12:16:00,2021-02-14 12:16:00
Dr. Vijay S. 😷 Think Positive, 🇳🇵,Founder/President @indufoundation . Man on a Mission. My HealthNotes: https://t.co/I05ztv7MRt,2009-11-04 13:59:58,2393.0,1316,3802,False,2021-02-14 12:16:55,Go ahead for the vaccination 💉 if you’re still hesitated to. The vaccine is safe. #AstraZeneca #COVIDVaccine… https://t.co/OjSgzcwe7q,"['AstraZeneca', 'COVIDVaccine']",Twitter for iPhone,False,2021-02-14 12:16:55,2021-02-14,12:16:55,2021-02-14 12:16:55
