user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Maybe: Sara,"Seattle, WA",#BLM #ProudAlly 🏳️‍🌈. #AbolishTheEC #AbolishTheDeathPenalty #Resist 👊🏻 #TeamOxfordComma #VoteBlue2022  (She/her),2009-10-01 21:24:58,316.0,1269.0,22738.0,False,2021-02-17 16:56:48,My parents are in Texas and have no power. This just happened 😂 #COVIDVaccine #TexasBlackout https://t.co/tleHlfcIB8,"['COVIDVaccine', 'TexasBlackout']",Twitter for iPhone,False,2021-02-17 16:56:48,2021-02-17,16:56:48,2021-02-17 16:56:48
👻Miki York👻,YouTube - MikiYork ,Ghost Hunter👻| Explorer🔦| Gooner⚽️| Inked💉 YouTuber 📷 |@UKHaunted | @ReallyChannel | #CelebHauntedHotel | #UKHauntedLive #GhostBox All views are my own!,2010-02-02 22:51:22,9599.0,2917.0,52838.0,True,2021-02-17 16:57:46,"What happened to me after having the #covidvaccine

#GhostBoxClips

Check out episode 2 tonight with Dr… https://t.co/hAQwVkiWfe","['covidvaccine', 'GhostBoxClips']",Twitter for iPhone,False,2021-02-17 16:57:46,2021-02-17,16:57:46,2021-02-17 16:57:46
NHS Oxfordshire CCG,Oxfordshire,Oxfordshire Clinical Commissioning Group is ambitious about improving the health and wellbeing of local people in Oxfordshire,2009-10-19 14:21:29,8060.0,1321.0,447.0,True,2021-02-17 16:57:54,"The #COVIDVaccine is the best way of protecting ourselves, our family and friends. It is even more important if you… https://t.co/j5HgU6Wd4f",['COVIDVaccine'],TweetDeck,False,2021-02-17 16:57:54,2021-02-17,16:57:54,2021-02-17 16:57:54
noel hidalgo -🌹🇵🇷,"Brooklyn, NYC","Be realistic, demand the impossible! 

@BetaNYC's Executive Dir; #govtech; Latinx; #BikeNYC; Eagle Scout; Fmly @HarvardAsh @datasociety @NYSenate (He/Him)",2007-01-23 15:38:42,8354.0,4568.0,57657.0,False,2021-02-17 16:58:27,WHAAAATT!!! @NYCDoITT Comish says SHE did the design work on the City's new #covidvaccine websites?!,['covidvaccine'],Tweetbot for Mac,False,2021-02-17 16:58:27,2021-02-17,16:58:27,2021-02-17 16:58:27
"David Gorski, MD, PhD","Michigan, USA",Surgeon/scientist promoting science in medicine and exposing quackery. Editor of Science-Based Medicine. My opinions do NOT represent those of my employers.,2009-10-26 03:19:00,56415.0,1994.0,61931.0,True,2021-02-17 16:59:05,"Antivaxxers continue to misuse the VAERS database to demonize #COVIDvaccine, this time trying to blame them for car… https://t.co/9bOK9uI6Z2",['COVIDvaccine'],WordPress.com,False,2021-02-17 16:59:05,2021-02-17,16:59:05,2021-02-17 16:59:05
NHS Maudsley,"London, England","Providing specialist international, national and local mental health services. We work closely with @maudsleycharity and @kingsioppn We are part of @kingshealth",2009-05-27 08:54:29,22571.0,6315.0,3052.0,True,2021-02-17 16:59:10,"Brenda has shared her experience of having the Covid-19 vaccine. 'There are people I care about, who care about me'… https://t.co/meMvH8k7CG",,TweetDeck,False,2021-02-17 16:59:10,2021-02-17,16:59:10,2021-02-17 16:59:10
"Alameda County Supervisor Nate Miley, District 4","Oakland, CA","Proudly serving East Oakland, Montclair, Castro Valley, Ashland, Cherryland, Fairview, El Portal Ridge, and Pleasanton as Alameda County District 4 Supervisor.",2015-12-09 05:51:45,754.0,572.0,499.0,False,2021-02-17 17:00:13,HAPPENING TODAY: Please join UMOJA Health for #COVIDVaccine Q &amp; A with community – PART 2 with Dr. Susan Buchbinder… https://t.co/YS7gudkrDG,['COVIDVaccine'],Sendible,False,2021-02-17 17:00:13,2021-02-17,17:00:13,2021-02-17 17:00:13
nelincsccg,"North East Lincolnshire, UK",Working hard with our partners to focus together on our place and the people who live and work here. This account is monitored weekdays from 8.30 am until 5pm.,2009-09-02 08:31:50,4958.0,454.0,437.0,True,2021-02-17 17:00:15,If you work in adult social care please protect yourself and those you care for from #COVID19  You might have quest… https://t.co/nKtGCPN4Xx,['COVID19'],Twitter Web App,False,2021-02-17 17:00:15,2021-02-17,17:00:15,2021-02-17 17:00:15
Coleman Hazzard Taylor Klaus Doupé & Diaz,"Naples, FL","A Civil Ligitation, Business, Marital & Family Law Firm with deep roots in Naples and an active practice throughout Southwest Florida",2018-04-18 17:46:56,62.0,172.0,331.0,False,2021-02-17 17:00:38,"As the COVID-19 vaccine becomes more widely available, many employers will be faced with a decision of whether to m… https://t.co/8dKWD4X2ma",,Sprout Social,False,2021-02-17 17:00:38,2021-02-17,17:00:38,2021-02-17 17:00:38
Philanthropy NW,"AK, ID, MT, OR, WA & WY","Philanthropy Northwest advances philanthropic partnerships for vibrant, equitable and inclusive communities.",2009-06-09 23:11:31,6767.0,1204.0,2744.0,False,2021-02-17 17:01:33,@AllInWA2020's Vaccine Equity Initiative will distribute funds for #COVIDvaccine education and outreach by trusted… https://t.co/X35ileL3ph,['COVIDvaccine'],Hootsuite Inc.,False,2021-02-17 17:01:33,2021-02-17,17:01:33,2021-02-17 17:01:33
