user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
QuackyQnonbeliever,Area 51,Q is fake news & a cult. Don’t fall for their bs. The only pain coming is their disappointment when they find out they are in a cult. Joke’s on Q.,2020-07-09 15:32:56,295.0,438.0,1022.0,False,2021-02-17 16:39:48,I’ve had sex with people who were more apt to give me a sexually transmitted disease or worse than I’m worried abou… https://t.co/698tyu5Zm5,,Twitter for iPhone,False,2021-02-17 16:39:48,2021-02-17,16:39:48,2021-02-17 16:39:48
josh florhaug,"Glendale, CA",Pastiest comic in all of LA! you can find me not in the sun.,2018-08-08 03:13:24,201.0,295.0,1103.0,False,2021-02-17 16:39:50,I just got the second vaccine and I have a question? What if my microchip is scratchy inside my arm? How do I fix t… https://t.co/dOGft9GpT3,,Twitter for iPhone,False,2021-02-17 16:39:50,2021-02-17,16:39:50,2021-02-17 16:39:50
Lisa Borgen,"Moorhead, MN","VP@CrystalSugarCo. Law, politics, #sugar and food enthusiast. Opinions tweeted are my own.",2016-01-22 21:06:36,864.0,365.0,6735.0,False,2021-02-17 16:40:23,Got my 2nd dose of Moderna #CovidVaccine today! #FirstResponder for ⁦@CrystalSugarCo⁩ Thanks to the student from ⁦⁦… https://t.co/ZRPyQ4nX18,"['CovidVaccine', 'FirstResponder']",Twitter for iPhone,False,2021-02-17 16:40:23,2021-02-17,16:40:23,2021-02-17 16:40:23
Shrinker Digital,"Leicester, United Kingdom","""One consistent message across all digital platforms"" by creating shareable, dynamic video content for websites, social media platforms and DOOH display screens",2019-10-12 09:37:17,22.0,300.0,97.0,False,2021-02-17 16:40:24,We are delighted to be able to help get key @NHSuk messages about the #COVIDVaccine to residents of Barking &amp; Dagen… https://t.co/VvGTAYHQOU,['COVIDVaccine'],Twitter Web App,False,2021-02-17 16:40:24,2021-02-17,16:40:24,2021-02-17 16:40:24
DNA,India,"Follow us for news, photos, videos and the latest trends from India and around the world. http://t.co/IZXefx3rSt",2008-11-28 15:39:38,2223124.0,375.0,110.0,True,2021-02-17 16:40:41,"Iran requests for COVID-19 vaccines from India, reports @sidhant 

#Iran #COVID19 #coronavirus #CovidVaccine… https://t.co/PUMoy5i0Ac","['Iran', 'COVID19', 'coronavirus', 'CovidVaccine']",Twitter Web App,False,2021-02-17 16:40:41,2021-02-17,16:40:41,2021-02-17 16:40:41
Alex McMurray,"Castro Valley, CA",Teacher;  M.S. Ed Leadership (CSUEB); PBIS; ELL; Tech Mentor; Father; LDS; Eagle Scout; bird lover; I create and share #ScholasticNews #HyperDocs.,2010-06-28 01:10:53,203.0,260.0,4204.0,False,2021-02-17 16:40:44,Grateful to the new @JoeBiden and @KamalaHarris admin for the #COVIDVaccine rollout here at the @Athletics Coliseum… https://t.co/v5BiHNzVWv,['COVIDVaccine'],Twitter for Android,False,2021-02-17 16:40:44,2021-02-17,16:40:44,2021-02-17 16:40:44
LokMarg,,"Speak your mind, write a blog, express your opinion, tell everyone what you think and why. Visit http://t.co/zROjHEEMzr",2014-03-26 12:45:10,1512.0,559.0,353.0,False,2021-02-17 16:41:16,"Covid Vaccine To Be In Open Mkt By Year-End: AIIMS Chief 

#CovidVaccine #AIIMS #RandeepGuleria #VaccineInMarket… https://t.co/oP7cVon6Hl","['CovidVaccine', 'AIIMS', 'RandeepGuleria', 'VaccineInMarket']",Twitter Web App,False,2021-02-17 16:41:16,2021-02-17,16:41:16,2021-02-17 16:41:16
Mark Russell 🇬🇧,,"46th President of Hitchin. Dogface to my friends. Mostly peaceful, but may bite.",2010-10-14 09:56:30,4090.0,3903.0,19307.0,False,2021-02-17 16:41:21,"UK man prioritised for #COVIDVaccine as doctors thought he was 6cm tall and had a BMI of 28,000 https://t.co/CV1j41jfRI",['COVIDVaccine'],Twitter for iPhone,False,2021-02-17 16:41:21,2021-02-17,16:41:21,2021-02-17 16:41:21
TyneHealth - North Tyneside GP Federation,North Tyneside,"Together with our GP members we deliver improved healthcare, closer to home for the North Tyneside community. Tweets by Dr Eleanor Holmes & Ethan @intoitmediauk",2019-07-11 08:41:38,445.0,1236.0,2647.0,False,2021-02-17 16:42:02,"If you're aged 65-69, the #NHS will be making contact with you soon about the first dose of the #CovidVaccine. Ther… https://t.co/MKNo38Olwe","['NHS', 'CovidVaccine']",Buffer,False,2021-02-17 16:42:02,2021-02-17,16:42:02,2021-02-17 16:42:02
Mick Wallace,,Builder. Breaker. Member of the European Parliament. https://t.co/P6uyZ9bCPH,2011-02-07 19:15:13,53817.0,920.0,233.0,True,2021-02-17 16:42:51,"The Minister is right, none of us is safe until all of us are safe. I welcome his statement re Ireland's commitment… https://t.co/gXekX1nJuK",,Twitter Web App,False,2021-02-17 16:42:51,2021-02-17,16:42:51,2021-02-17 16:42:51
