user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
👽Mr Grey,"England, UK 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧",War Veteran @BritishArmy 🇬🇧#WeAreNotAlone #onlywhenitssafe #WLM2 WokeOff British Patriot,2019-12-02 22:32:11,65.0,242,1311,False,2021-02-13 23:44:37,8th March NoNoNo you idiots it’s too soon use your gut feeling stop being pressured in to making another mistake wa… https://t.co/UzWPePPvwp,,Twitter for iPhone,False,2021-02-13 23:44:37,2021-02-13,23:44:37,2021-02-13 23:44:37
Jacqui Fournier,"Miami, FL",,2009-04-16 01:18:58,793.0,1246,12528,False,2021-02-13 23:45:41,"I live in LA and could definitely use the #COVIDVaccine  because of having diabetes, but I’ll wait so first respond… https://t.co/g18oLVKJ2f",['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 23:45:41,2021-02-13,23:45:41,2021-02-13 23:45:41
"Dr. Eboni Winford (PhD, MPH)","Knoxville, TN","Wife. Auntie. Godmama. Psychologist. Public Health and Policy Nerd. Racial and Health Equity Fighter. FINER Woman of Zeta Phi Beta Sorority, Incorporated 💙🕊🤍",2020-05-29 23:41:19,93.0,450,3699,False,2021-02-13 23:45:44,For all of us tech-savvy youngins: how are we helping our elders get signed up for the #COVIDVaccine? The… https://t.co/IHQuu19MV6,['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 23:45:44,2021-02-13,23:45:44,2021-02-13 23:45:44
Jérôme,Toronto,Ecommerce,2007-02-05 18:17:33,896.0,1102,4824,False,2021-02-13 23:45:57,"Took a break from vaccine data for a while because it was quite depressing, but things are finally starting to ramp… https://t.co/i6NLZa3cqE",,Twitter Web App,False,2021-02-13 23:45:57,2021-02-13,23:45:57,2021-02-13 23:45:57
drjana,"California, USA",i am patient with stupidity but not with those who are proud of it,2015-11-24 10:12:19,83.0,402,3542,False,2021-02-13 23:47:38,"Second #COVIDVaccine yesterday.  103.5, headache,horrible muscle aches #antibodies #Moderna #CoronaVaccine","['COVIDVaccine', 'antibodies', 'Moderna', 'CoronaVaccine']",Twitter for iPhone,False,2021-02-13 23:47:38,2021-02-13,23:47:38,2021-02-13 23:47:38
"Trust me, I’m a teacher.",,Teacher. Feminist. Ally.,2020-10-07 22:25:05,0.0,34,0,False,2021-02-13 23:48:42,Getting vaccinated in Texas be like... #COVIDVaccine #Pfizer https://t.co/uCiHuGonG9,"['COVIDVaccine', 'Pfizer']",Twitter for iPhone,False,2021-02-13 23:48:42,2021-02-13,23:48:42,2021-02-13 23:48:42
abbey diaz,Meeanjin / Brisbane,"ECR epidemiologist @menziesresearch. Aiming for optimal, cost-effective & equitable #cardioonc #survonc care.

@AustralasianEpi VP/Social Media #epitwitter",2013-02-03 20:57:22,2471.0,3752,40246,False,2021-02-13 23:49:04,@KatyJLBell &amp; team propose a step wedge cluster randomised design to roll out the covid vaccine - to support equity… https://t.co/krz01A3Kmb,,Twitter for Android,False,2021-02-13 23:49:04,2021-02-13,23:49:04,2021-02-13 23:49:04
Bryan Stephens,New York City,"Musician/Recording Artist at Blue Élan Records/Cafe Wha? Band.
Debut Album VILLAGE OF DREAMS available on my website and all streaming platforms.",2017-03-09 19:41:13,99.0,447,7322,False,2021-02-13 23:49:32,Very grateful to get The Vax 🙏🏻 Go Science! 👍🏻😜 #COVIDVaccine #sciencewins #PfizerVaccine #grateful https://t.co/YNTcXrEcqd,"['COVIDVaccine', 'sciencewins', 'PfizerVaccine', 'grateful']",Twitter for Android,False,2021-02-13 23:49:32,2021-02-13,23:49:32,2021-02-13 23:49:32
"Allison Chung, Pharm.D, BCPPS, FCCP","Mobile, AL","Pedis/PICU is my passion, teaching in my soul. Pediatric Clinical Pharmacist, Assoc Professor @AUHSOP. Hawaii born/raised. #PICURx #PedsRx #PedsPharm #PedsICU",2013-07-14 19:10:32,931.0,2232,20925,False,2021-02-13 23:49:51,"Mardi Gras second line at the #COVIDVaccine clinic! Things are winding down! After 2000+ patients, Time to get that… https://t.co/XkCLPDAypX",['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 23:49:51,2021-02-13,23:49:51,2021-02-13 23:49:51
Dr. Becca Boswell,"New Haven, CT","Clinical psychologist studying impulse-control, obesity, and binge eating in teens and adults. Postdoctoral Associate @YaleMed. She/her.",2020-07-07 19:23:27,350.0,373,729,False,2021-02-13 23:51:07,#COVIDVaccine update! second moderna dose done ✅ ✅ and fully recovered 48 hrs later. so grateful!!! https://t.co/cemJNyKPcC,['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 23:51:07,2021-02-13,23:51:07,2021-02-13 23:51:07
