user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
Shiloh,"Sacramento, CA",I love going on adventures with my daughter! I use our adventures as a major part of her homeschool.,2010-04-06 16:57:00,47.0,179,1135,False,2021-02-13 16:58:42,I was able to get my senior neighbors signed up to get vaccinated this coming Wednesday!  They were so excited and… https://t.co/TpGpP9uBeO,,Twitter for iPhone,False,2021-02-13 16:58:42,2021-02-13,16:58:42,2021-02-13 16:58:42
Department of Health and Social Care,England,"We support ministers in leading the nation’s health and social care to help people live more independent, healthier lives for longer.",2009-05-05 16:49:31,710302.0,849,2801,True,2021-02-13 17:00:01,"If you are aged 70 or over and not had your #CovidVaccine yet, you can contact the NHS to arrange your appointment.… https://t.co/CAgi6DzKVu",['CovidVaccine'],Twitter Media Studio,False,2021-02-13 17:00:01,2021-02-13,17:00:01,2021-02-13 17:00:01
AskDoc,manchester,"AskDoc is a GM voluntary organisation which aims to engage, educate & empower ethnic minority communities on health. Chair @enamhaque31 Est.2011",2013-04-03 23:44:56,1295.0,1966,1135,False,2021-02-13 17:00:01,"""South Asian Heritage Month presents Covid 19 Vaccine - Ask the Experts""
(Photo @Aaliya_UK )

Here’s the link to th… https://t.co/YPI6XYe24m",,Twitter for iPhone,False,2021-02-13 17:00:01,2021-02-13,17:00:01,2021-02-13 17:00:01
Cambro Manufacturing,"Surf City, USA",Manufacturer+Supplier+Foodservice Equipment+Worldwide https://t.co/Qu3YTvpWXC,2009-08-11 17:15:32,19342.0,4035,8917,True,2021-02-13 17:00:01,"If only the #covidvaccine was administered like this 🥃

📸 via @meatsquadtx https://t.co/olk36MpIjG",['covidvaccine'],Socialbakers,False,2021-02-13 17:00:01,2021-02-13,17:00:01,2021-02-13 17:00:01
Lorna Brice-Nye,UK,,2009-06-14 21:26:42,36.0,123,1017,False,2021-02-13 17:00:10,"Yay, got my golden ticket and finally had my little prick thank you so much to @coleridgeonline and @OtteryHelp fee… https://t.co/0DHuuoX4IH",,Twitter for Android,False,2021-02-13 17:00:10,2021-02-13,17:00:10,2021-02-13 17:00:10
New Zeppelin,,,2021-01-05 18:48:22,0.0,0,0,False,2021-02-13 17:00:38,"With the #CovidVaccine rolling out and #Covid numbers decreasing can you safely #Travel? Expert opinions. 
@Forbes… https://t.co/oHPujx4PuF","['CovidVaccine', 'Covid', 'Travel']",Hootsuite Inc.,False,2021-02-13 17:00:38,2021-02-13,17:00:38,2021-02-13 17:00:38
Jaspreet Sohal 🐝,"Bradford, England",#NHS #ChiefPharmacist @BDCFT #MentalHealth & #Community Trust. All views expressed are my own. #scoopstroop4life #LFC #YNWA Certified Geek 7 days a week,2012-08-19 22:18:08,1897.0,2494,20917,False,2021-02-13 17:00:45,Another successful shift at our Community Vaccination Centre at Jacob’s Well @BDCFT done! Meeting lots of new peopl… https://t.co/X5JTSE5lA3,,Twitter for iPhone,False,2021-02-13 17:00:45,2021-02-13,17:00:45,2021-02-13 17:00:45
Carl Handley,"Leeds, England",Extremely happily married to my best friend and shotgun rider Jo(TA1❣️) dad and grandpa - love fitness  - trust the process & love the hustle - love Leeds 💙💛,2020-04-09 21:05:44,61.0,263,419,False,2021-02-13 17:00:59,Fantastic news that over 14.5 million people have now had the first dose of the vaccine (me included) one step closer - #COVIDVaccine,['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 17:00:59,2021-02-13,17:00:59,2021-02-13 17:00:59
MaddKap,"Fairfax, VA","Political insider by day, goth supervillain by night. Frequently furry.",2007-07-27 16:28:36,4406.0,630,3482,False,2021-02-13 17:01:50,"Dear @POTUS -

Enough of this vaccine scheduling crap. Open drive thru clinics in every state. Drive up, sign the f… https://t.co/P3j7nYT4Ou",,Twitter for Android,False,2021-02-13 17:01:50,2021-02-13,17:01:50,2021-02-13 17:01:50
The Chapel Medical Centre,Slough ,The Chapel Medical Centre has been established for around 10 years serving the community of #Slough to provide excellent healthcare.,2020-05-13 08:35:26,43.0,485,7,False,2021-02-13 17:01:52,"If you are aged 70 or over and not had your #CovidVaccine yet, you can contact the NHS to arrange your appointment.… https://t.co/7QzUoOe0bZ",['CovidVaccine'],Zapier.com,False,2021-02-13 17:01:52,2021-02-13,17:01:52,2021-02-13 17:01:52
