user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,parsed_date,only_date,only_time,datetime_for_sorting
WhyWeVax,,We provide you and your family with research-backed resources on #vaccines so you can make informed decisions that will keep you healthy.,2019-03-26 18:36:47,348.0,1738,202,False,2021-02-13 17:26:39,"Check out the Why We Vax youtube channel for #COVIDvaccine facts, interviews with vaccinologists, and more informat… https://t.co/WYO2VDLXtx",['COVIDvaccine'],Hootsuite Inc.,False,2021-02-13 17:26:39,2021-02-13,17:26:39,2021-02-13 17:26:39
⚔️ JES LEE ⚔️,"Birmingham, England",she/her ⚔️  illustrator/designer #critter ✨Catch me at UK conventions✨ COMMISSIONS OPEN: blackvelvetron@gmail.com,2010-05-07 17:19:47,832.0,544,7887,False,2021-02-13 17:26:42,Got my #COVIDVaccine today! Seriously the efficiency of the team at Millennium Point today was astounding 🙌🏻 https://t.co/NXcK1uqnRa,['COVIDVaccine'],Twitter for iPhone,False,2021-02-13 17:26:42,2021-02-13,17:26:42,2021-02-13 17:26:42
FrankTheCokeMan,,,2018-09-30 19:00:00,18.0,125,314,False,2021-02-13 17:28:15,Cancel culture makes me LOL . Y’all need to get a life #CancelCulture #JustinTimberlake #COVIDVaccine #SmackDown… https://t.co/N7XaNuQAnW,"['CancelCulture', 'JustinTimberlake', 'COVIDVaccine', 'SmackDown']",Twitter for iPhone,False,2021-02-13 17:28:15,2021-02-13,17:28:15,2021-02-13 17:28:15
Robert I. Field,,"Professor of law and public health at Drexel University, blogger for Philadelphia Inquirer, author of Mother of Invention: How Govt Created Free-Mkt Health Care",2012-03-20 23:41:07,948.0,1204,1,False,2021-02-13 17:28:17,Why do more #religious Americans oppose #COVIDVaccine mandates than #childhood #vaccine mandates? Maybe because COV… https://t.co/FLbD5xe46y,"['religious', 'COVIDVaccine', 'childhood', 'vaccine']",Twitter Web App,False,2021-02-13 17:28:17,2021-02-13,17:28:17,2021-02-13 17:28:17
Gill Foott,"Dorchester, England",Engagement & Communications Coordinator (Patient Participation Groups) for NHS Dorset CCG. Helping to build a network of patient groups in Dorset!,2019-03-21 13:43:17,786.0,993,11600,False,2021-02-13 17:28:34,Not saying it was a cold #COVIDVaccine #Volunteering shift this afternoon but I found this icicle! 🤣🤣 https://t.co/D6mmpWR7Eh,"['COVIDVaccine', 'Volunteering']",Twitter for iPhone,False,2021-02-13 17:28:34,2021-02-13,17:28:34,2021-02-13 17:28:34
Fred Fredburger,"Boston, MA","Capt. USAF, Desert Storm vet, published author, PI, Undercover Corporate Investigator, worked for (not so) intelligence agency, multiple TV & radio appearances.",2009-03-24 06:56:03,960.0,688,11359,False,2021-02-13 17:28:38,When is the last time you saw Congress working through the weekend to get you aid to feed your family and pay your… https://t.co/JfiiSaGAQX,,Twitter for iPhone,False,2021-02-13 17:28:38,2021-02-13,17:28:38,2021-02-13 17:28:38
CindyLou,,#texasgirl,2009-03-19 13:29:23,104.0,594,3454,False,2021-02-13 17:28:50,Shout-out to the #healthcareworkers giving vaccinations in these cold conditions! #covidvaccine https://t.co/TZK6Uzj8D3,"['healthcareworkers', 'covidvaccine']",Twitter for iPad,False,2021-02-13 17:28:50,2021-02-13,17:28:50,2021-02-13 17:28:50
Neptune78,"Iowa, USA",#PragerU is mind poison.,2010-03-25 13:12:05,1031.0,838,17173,False,2021-02-13 17:29:31,"How Tucker Carlson Deliberately Brainwashes His Audience: Priming, Gasli... https://t.co/OyAxboWtRu via @YouTube… https://t.co/BNm2hiYH1W",,Twitter Web App,False,2021-02-13 17:29:31,2021-02-13,17:29:31,2021-02-13 17:29:31
Nadeem Younis,Canada,"Chairman at Premier syndicate investments (PSI) , Toronto , canada .",2011-08-22 04:44:42,132.0,332,1892,False,2021-02-13 17:29:37,This is the performance on @liberal_party performance on tackling #COVIDVaccine . Why was the #COVID19Vaccination n… https://t.co/OC157paSj3,"['COVIDVaccine', 'COVID19Vaccination']",Twitter for iPhone,False,2021-02-13 17:29:37,2021-02-13,17:29:37,2021-02-13 17:29:37
Eric Hargan,,"Formerly, the #2 Official (Deputy Secretary) @HHSGov and Acting Secretary. Personal Account. Father. Husband. Catholic. Native of Mounds, Illinois.",2021-01-05 22:42:03,67.0,9,1,False,2021-02-13 17:29:44,"Reported #covid19 cases and hospitalizations continue to fall, which is great. Cases down 57%, hospitalizations dow… https://t.co/9FR5mq7HXt",['covid19'],Twitter for iPhone,False,2021-02-13 17:29:44,2021-02-13,17:29:44,2021-02-13 17:29:44
